# index, logLikelihood, tieBreaker, ID.
98 -445.8346344 0.2304562638 3
99 -443.7377837 0.5362969327 2
28 -516.9443274 0.4246626184 2
49 -489.7975462 0.9987003997 0
41 -503.0434856 0.01937620973 0
25 -520.8693328 0.8744809658 2
34 -507.1647198 0.4316404744 0
43 -499.0398224 0.4895689351 0
40 -495.5997327 0.5533336216 2
41 -502.5843262 0.9155374413 3
98 -445.5274324 0.6392930558 2
5 -566.8822585 0.2975409825 3
42 -501.3691269 0.5088934497 2
11 -544.8634629 0.5518210774 0
6 -548.2574296 0.5066630524 0
38 -505.8411602 0.2762904807 0
40 -503.0634981 0.9369770289 0
41 -502.863873 0.5645315066 3
0 -89546549.3 0.8067160998 2
99 -443.5898439 0.8542872127 1
58 -480.4387243 0.9096692593 3
16 -537.827337 0.1544292094 2
7 -552.6066057 0.2455250257 2
94 -446.9876166 0.3147864134 2
45 -496.7545577 0.003563089657 1
47 -491.3512942 0.865172734 0
47 -485.2595971 0.2230160996 2
9 -545.8744481 0.2050373996 2
1 -684.9154305 0.1391157201 0
41 -502.9329633 0.5926260066 3
99 -445.051735 0.5984238838 2
49 -488.4876606 0.01324790332 1
55 -483.749269 0.6003111291 2
52 -487.4907856 0.08171210349 1
46 -493.9735502 0.1804897795 0
94 -448.863627 0.3305894815 1
46 -491.9338022 0.614012133 1
11 -541.8122805 0.5223750614 1
2 -570.4592203 0.3277843058 3
96 -444.7551979 0.9197374756 1
0 -7476.26811 0.7758838739 3
0 -8452.057528 0.5430236499 3
98 -445.7125378 0.1597569731 2
60 -478.2664847 0.07662758939 0
3 -608.3704635 0.6315957293 2
63 -474.6027535 0.3153917344 3
18 -537.2770725 0.6860109644 0
36 -507.5886691 0.4721246625 1
28 -518.1082535 0.3527681838 1
53 -484.5490075 0.7251794599 3
32 -512.100784 0.6630789861 3
85 -456.4142233 0.5575777711 3
87 -450.8340406 0.5458390452 1
27 -519.9033649 0.5614335915 2
26 -521.126288 0.3933105798 0
94 -448.7879202 0.8465364563 3
97 -445.369769 0.9220556955 3
31 -514.0704122 0.340413705 3
61 -476.0005355 0.6198055308 3
95 -447.8732161 0.9541572175 0
66 -471.6874062 0.4924796149 0
22 -522.9628266 0.4772460161 3
57 -481.3187161 0.7597996476 0
91 -451.2400682 0.1470456848 1
99 -445.0321261 0.1489672431 0
99 -444.7177176 0.3030448716 2
22 -529.1677992 0.1566900212 2
1 -754.0071212 0.08835829469 3
73 -465.0469076 0.493263097 3
72 -468.0490284 0.2887144301 2
21 -532.2258831 0.321079942 3
89 -451.8155859 0.7062297377 3
88 -453.9982366 0.06928207121 1
21 -532.417886 0.8968847032 0
82 -459.2060992 0.4873077602 2
89 -452.9516259 0.2512147593 3
20 -529.9129576 0.7791502594 0
22 -529.9259855 0.4869629839 0
76 -464.87993 0.5921783896 2
16 -539.9913426 0.9579954046 3
83 -457.5551231 0.2247860931 3
38 -505.1097186 0.4698637661 0
20 -531.3863516 0.7286593847 3
73 -467.0152628 0.6874894425 3
87 -454.8192058 0.01742679314 1
87 -454.0255221 0.3837155466 1
90 -451.3749692 0.136011827 3
30 -514.628559 0.8747316374 2
93 -449.5962989 0.3190932173 3
89 -452.9949111 0.6617060926 0
37 -507.0847862 0.1884258114 1
30 -514.0669547 0.7987577177 1
27 -516.4531791 0.98500399 2
82 -458.9301726 0.8743287612 3
60 -478.1852031 0.1886609092 3
61 -475.1694365 0.2050618576 3
78 -460.3677606 0.0187666122 2
36 -498.1144851 0.2824138997 3
61 -472.8955894 0.4471103547 2
19 -533.0232272 0.08983920536 1
76 -464.5598726 0.4317896482 1
2 -579.9851636 0.408656971 0
20 -532.4364167 0.05530257076 0
78 -462.9658881 0.978639686 3
74 -466.4392134 0.1949888339 3
24 -519.5925995 0.6330946671 1
32 -513.0110099 0.4384805423 3
22 -529.0310569 0.9064156719 1
28 -515.7983442 0.5277475132 2
72 -467.639066 0.8442590379 3
28 -516.9924995 0.8805711511 3
68 -470.6302317 0.4622598943 1
59 -478.2914563 0.726496694 1
74 -465.7336508 0.9689696175 1
75 -465.5940932 0.7731778088 1
3 -592.3655977 0.08887576276 3
31 -514.0743279 0.8341187983 1
4 -579.0514586 0.8055135725 1
86 -454.6180106 0.1493151545 1
29 -516.1012511 0.7120338099 2
32 -512.0394571 0.5172014285 2
83 -457.9197575 0.8120700937 0
79 -461.8234506 0.8656299497 3
83 -457.9401453 0.9892059979 1
74 -466.2160088 0.1392403731 3
87 -454.7462318 0.7041461753 0
70 -469.2659499 0.6184207626 1
79 -461.74445 0.9907851654 3
94 -448.0424721 0.802366801 1
89 -450.1405469 0.00978455621 1
71 -468.3133647 0.4753397324 2
17 -538.2358558 0.2363467632 1
16 -538.0972734 0.290811762 0
66 -468.8391976 0.6406192975 1
72 -467.998653 0.2001970153 3
9 -547.6645961 0.03666610997 3
11 -544.9083886 0.7865511448 3
85 -456.1214838 0.9865874065 3
68 -470.0929885 0.7765942885 1
3 -583.5876447 0.2910076566 3
90 -452.373163 0.6787587022 2
79 -461.9084651 0.3143556956 1
78 -462.6203756 0.6464187561 1
70 -469.319482 0.625921383 2
64 -474.2665357 0.5416754207 2
62 -476.1073392 0.5424878203 1
76 -463.4526776 0.2326257453 1
25 -523.2441448 0.06319300399 3
79 -461.5767555 0.7050806513 1
68 -470.6826449 0.6932819796 1
25 -523.5190468 0.3331881285 3
79 -461.7461629 0.5752874242 3
9 -545.7463632 0.03404957613 2
12 -543.3023567 0.5795026904 1
56 -481.7226477 0.8656007492 2
65 -473.227908 0.5101710911 0
65 -472.8112146 0.7690532114 0
10 -545.6400903 0.1543988234 0
75 -464.9628758 0.8645064634 0
77 -463.9976892 0.6574039161 0
76 -463.2301105 0.0471819712 0
70 -468.7665239 0.07864589641 1
74 -466.1867462 0.6641719535 1
13 -542.5270372 0.5683708372 2
95 -448.1460631 0.04275422905 3
52 -487.4756743 0.3778440011 0
89 -453.2274308 0.5718202548 3
59 -478.8123927 0.6337657603 3
86 -453.9719227 0.6249647064 3
29 -515.9300416 0.2473747742 1
14 -540.6715015 0.2888008931 3
65 -473.2914433 0.7126511908 3
76 -463.8576703 0.6500852179 3
33 -511.3450163 0.2432326572 3
26 -517.1854876 0.6790428343 3
33 -511.8235863 0.5138626893 0
27 -516.6291874 0.2664434557 0
32 -512.9516768 0.2319630069 0
50 -488.9314575 0.02623912561 3
52 -485.7278558 0.5405534817 3
29 -512.2180652 0.7555637249 3
59 -477.8827542 0.002730907512 1
77 -463.779142 0.1918293021 2
95 -447.7073272 0.6030574054 2
53 -486.1074528 0.8723116322 0
32 -512.8968238 0.03328946167 2
26 -518.4349987 0.584688891 3
18 -535.7178586 0.05008760609 2
28 -518.0144069 0.2193095399 2
52 -487.2154394 0.07871266276 3
31 -514.2616125 0.5756909209 3
58 -479.7887746 0.3533009938 2
84 -456.67822 0.9404466821 2
60 -478.7036172 0.6515214195 1
77 -463.3989152 0.529780741 1
1 -962.5290008 0.4825018346 3
17 -537.7221879 0.2192467542 2
93 -449.3566302 0.6493187886 0
57 -479.4616246 0.3043165161 3
10 -545.7464062 0.6218154294 1
10 -545.7029924 0.6555901255 0
3 -590.7583601 0.8686246809 3
4 -584.1682988 0.7011843803 3
4 -577.604388 0.2040145176 1
12 -543.2881864 0.09065135369 1
58 -479.0306663 0.09523617267 3
11 -544.7651156 0.3740986397 1
1 -588.6353727 0.2368745174 2
5 -539.1932313 0.8288811216 1
14 -540.0215042 0.7242495589 3
76 -462.2944815 0.2411841392 3
13 -542.3103393 0.817218775 2
57 -481.4401236 0.8822553976 2
79 -459.9305916 0.9332045716 2
6 -556.2222941 0.169252145 1
61 -477.4335314 0.4773493168 0
84 -454.3077084 0.8629892958 2
86 -455.6863471 0.456882647 3
74 -465.6952414 0.7292101548 1
20 -529.5572535 0.860033844 1
77 -463.5515071 0.1126532165 3
3 -589.3544105 0.4708148922 1
61 -477.6244344 0.5680620142 3
13 -541.0090519 0.3310729233 0
67 -470.7973759 0.4685631873 3
8 -549.8682872 0.2828262166 1
59 -477.8786842 0.1000072576 2
62 -476.5074894 0.001085802442 0
61 -476.5472801 0.7714274057 1
63 -475.4414744 0.5800223681 2
7 -552.692351 0.6412467748 2
88 -454.0993055 0.1777925084 0
90 -452.3595368 0.5894712303 0
98 -445.7819889 0.1550084521 1
15 -540.4339468 0.6204515885 1
6 -557.9354904 0.4017504033 1
15 -539.6558622 0.3297636482 1
3 -594.3028162 0.3310527643 1
18 -537.7480207 0.8929847234 1
14 -541.8534574 0.5164018655 3
65 -472.8667813 0.6537986258 0
91 -450.7061532 0.5513043391 0
66 -471.7781539 0.7609815118 0
97 -443.478781 0.0633759004 1
15 -541.0267079 0.7844433804 1
1 -888.6988365 0.3248117246 0
3 -592.6690316 0.2291759201 3
63 -475.4856677 0.4181022611 0
2 -599.9477329 0.4156606393 2
63 -474.5095243 0.7793558784 2
9 -545.3051007 0.6674295281 0
89 -453.2304259 0.3859434236 0
14 -541.5864998 0.6154778282 2
75 -460.5134095 0.337827768 1
1 -683.6634313 0.0112680933 1
79 -461.474135 0.5105305417 1
7 -553.5255375 0.9851779151 3
53 -485.4973724 0.6311228607 2
59 -478.4756491 0.377025383 2
67 -471.3124113 0.5025096552 1
12 -543.6530218 0.1224749751 1
4 -563.4121446 0.2541181727 1
15 -540.93381 0.3527974415 0
52 -487.2904303 0.6936989075 3
86 -454.9082944 0.2373280868 2
19 -537.1090463 0.716431117 3
12 -542.6787538 0.4931082261 0
81 -459.988051 0.2310354074 0
12 -544.1068082 0.4899856045 1
8 -548.452425 0.5442622237 0
10 -546.5113477 0.7883713315 3
1 -673.8088371 0.8280984513 2
22 -529.1132501 0.2397992819 3
14 -541.4420078 0.1339391669 2
71 -468.4045197 0.5198998645 0
23 -523.8686103 0.3256822137 0
19 -536.4622825 0.7703109937 0
93 -449.2147474 0.2969062582 0
10 -546.2424271 0.5950365413 0
75 -465.6533964 0.2737077188 0
0 -3750.063981 0.5798227334 0
4 -548.4126146 0.2453793026 2
85 -456.1277598 0.5301714878 3
18 -538.3498547 0.4700556869 3
89 -453.1931177 0.1888387515 0
8 -546.1158501 0.02034264468 3
4 -580.916501 0.3541738765 3
1 -634.9268446 0.02789650982 1
14 -542.0971933 0.9104402746 2
4 -570.7268839 0.5710144104 1
6 -548.163754 0.6890768041 3
89 -452.8091938 0.6769067441 3
18 -538.0795494 0.3424363112 1
10 -546.3023183 0.03021286078 1
87 -451.6731633 0.3823498445 1
83 -458.3786152 0.1115348638 0
85 -456.4571241 0.6496240856 1
6 -555.4067935 0.1188506127 3
96 -447.0179497 0.2153971787 3
89 -452.481345 0.1975144764 3
13 -542.9888119 0.5490276265 3
6 -560.0225668 0.6590677017 2
12 -543.8818997 0.5174778358 3
85 -454.5849122 0.5504457573 0
1 -628.0218852 0.2301318336 1
3 -579.0072715 0.3307713301 3
83 -458.2608804 0.03753011593 2
0 -4101.134545 0.5220683785 2
92 -449.8322646 0.5119328138 1
94 -448.8757276 0.9515609259 1
30 -513.5394283 0.2985658151 0
88 -454.0407926 0.5456546204 2
94 -448.6639191 0.01075067213 3
37 -505.5510511 0.5565816991 0
96 -447.2842351 0.9084105294 3
12 -544.0700848 0.2920467395 3
82 -458.2824362 0.140679808 0
88 -450.4102719 0.4856695012 2
82 -458.4916777 0.681356954 0
96 -447.123046 0.5808901549 3
26 -516.3764775 0.1273698873 0
79 -460.1171675 0.2024178483 3
81 -459.8785202 0.5087890754 1
29 -516.1386764 0.7428876268 3
31 -513.5924423 0.896563501 0
85 -455.1750718 0.6421951567 1
89 -452.8036917 0.7814336772 0
2 -656.7857843 0.05762696709 1
27 -517.416004 0.8209731497 2
32 -511.9281422 0.9967390431 2
25 -521.168581 0.4610875857 0
31 -513.8811492 0.2173236437 3
92 -449.7075424 0.8204774792 0
26 -521.6677591 0.3509904971 3
96 -446.8754702 0.9843205795 2
96 -447.2242113 0.2697843952 3
86 -452.8158746 0.7301733884 0
85 -454.2724546 0.1072436006 3
27 -518.4627987 0.6570405126 1
29 -513.2515394 0.677682899 3
26 -521.1680606 0.3800808567 1
30 -514.1261266 0.726665875 1
87 -453.3822043 0.502763008 1
0 -576.5938486 0.0868205527 2
84 -456.3923977 0.4528361082 3
85 -456.0649618 0.8930039355 0
96 -446.7862493 0.1241605849 1
35 -509.0605686 0.1219811831 2
26 -520.3349073 0.262063733 2
4 -576.425638 0.8043130622 1
9 -545.1423962 0.91146074 1
80 -460.9290984 0.6600520388 0
79 -460.6036317 0.7573184936 2
6 -558.0187325 0.5606709276 3
82 -459.0602554 0.5508299481 0
2 -621.4612844 0.06023059296 2
91 -450.7495142 0.9309612973 1
12 -543.6676572 0.1544548378 3
10 -544.8552073 0.2670260762 0
83 -458.0917492 0.4029811411 3
90 -451.1635473 0.2926568052 0
4 -576.6216679 0.1648597853 1
86 -454.851404 0.07618408825 3
93 -448.3546869 0.6719475749 1
4 -584.6875879 0.3377511812 3
80 -459.2738592 0.7645794899 1
12 -542.4525307 0.4882305143 3
15 -540.8550092 0.3132403335 0
12 -542.6401469 0.708042949 3
11 -544.3554938 0.6766394211 1
9 -545.788632 0.685977108 2
16 -539.2280162 0.4327427035 2
80 -458.9280837 0.8784117708 1
12 -543.2673453 0.09814598009 1
16 -539.8097831 0.3273229876 1
12 -543.8644183 0.09550857392 0
16 -538.8282516 0.8734302486 0
85 -456.2313553 0.8023092764 0
4 -581.1601055 0.768811234 0
8 -550.5370072 0.03949329816 1
63 -475.4592908 0.298063239 2
66 -470.7248484 0.1109976908 3
90 -452.1771565 0.8583553049 2
13 -543.1824265 0.5521653982 0
13 -542.7821172 0.7501366517 0
5 -556.708038 0.09249854656 0
2 -663.8470497 0.8742308585 2
1 -687.5421334 0.08654594131 0
76 -464.2974578 0.8533511584 2
14 -541.8973059 0.5556483722 0
69 -469.8693957 0.5915204874 0
10 -545.4426346 0.8911361596 2
7 -553.7755053 0.5256948672 3
7 -554.0220373 0.345821922 3
12 -542.5114481 0.5144312313 1
69 -469.8052205 0.4924335063 1
77 -463.8480708 0.7376711068 2
69 -469.5051728 0.3263455266 1
6 -555.53168 0.8066775813 0
13 -542.9828228 0.2955143094 2
69 -469.7616988 0.5738192588 2
9 -548.1450048 0.3794257216 0
74 -466.3960107 0.618424418 1
86 -454.988637 0.8385515365 1
20 -533.7660766 0.6521753351 2
83 -457.5487783 0.7681970419 0
79 -460.9332314 0.0360049179 3
20 -534.3556031 0.9989854797 1
14 -540.8985226 0.002960438388 3
90 -451.1015603 0.1898658309 2
27 -519.6074144 0.5619599961 3
92 -449.664939 0.7714430498 1
17 -538.5764471 0.3564131351 2
81 -460.2246238 0.7719377923 1
24 -523.1328047 0.786683135 2
82 -459.2129456 0.8701067981 1
98 -444.5800988 0.4298686127 3
11 -542.9379218 0.1496567768 1
22 -528.8513816 0.1670298641 2
17 -538.2383212 0.06261925956 2
60 -477.3625849 0.7864792528 2
60 -473.8231914 0.4690938205 1
70 -468.4790198 0.8194063774 3
85 -455.679407 0.4184489849 1
91 -451.4852155 0.4265071762 3
88 -453.0242048 0.9045082702 0
76 -463.9098986 0.3942081426 3
10 -546.2080408 0.05489839084 1
59 -479.6180461 0.9750026887 2
76 -464.8902157 0.931792598 2
72 -467.5483787 0.158434503 1
26 -519.8363824 0.7307235781 3
29 -515.3351015 0.3624376047 1
27 -518.1462793 0.07171355026 0
66 -472.2236511 0.9931877824 2
82 -459.162606 0.1973544464 3
77 -462.8644015 0.1715162914 2
28 -515.1999654 0.1273377051 3
90 -451.7101781 0.1779940866 3
86 -454.0245981 0.6062915552 0
36 -506.7451477 0.591679828 1
91 -451.1687705 0.02935564909 2
80 -459.6888086 0.5324153199 3
85 -456.4028792 0.01172079105 2
87 -454.7737721 0.5366388484 0
23 -526.2508979 0.5192116931 3
86 -455.5579511 0.8757467196 2
33 -510.5457774 0.2162027024 2
89 -452.9730009 0.399288278 0
88 -453.4579317 0.4487253527 2
24 -523.3066993 0.31041806 1
88 -453.3784292 0.9744812099 2
25 -523.1699903 0.5423085044 3
92 -450.3161335 0.9129818392 2
25 -523.3112705 0.499892508 3
79 -460.5568787 0.9243089264 0
27 -520.0203862 0.3492872974 0
18 -535.1220651 0.4409764175 2
79 -461.4178182 0.8050902082 3
24 -524.9926328 0.1607208965 3
93 -449.9536437 0.9085414197 1
96 -445.8351808 0.301129944 1
94 -449.0396992 0.08939291676 0
22 -529.6912784 0.03377834067 0
69 -469.9084425 0.9068733771 3
24 -525.1602973 0.4156258123 2
19 -537.0625278 0.2269800975 2
77 -463.9076299 0.8343942673 1
10 -545.5930695 0.0251214875 2
21 -527.3651084 0.03485596193 2
88 -454.0982268 0.4364806099 0
93 -449.8129503 0.653006211 0
8 -546.4145118 0.5797822471 2
9 -547.2794329 0.9139467719 3
95 -447.6965733 0.6178341567 0
12 -544.048398 0.7786413469 0
89 -453.3024105 0.864625459 1
80 -460.9768707 0.7807665822 1
11 -545.1755128 0.6883566875 2
11 -544.3010861 0.9258814494 1
69 -465.9538888 0.1640596114 0
76 -464.6893529 0.3365245079 2
77 -461.5928449 0.8678987146 2
62 -476.3820317 0.9373818036 2
11 -544.5227208 0.941178455 2
84 -456.4595405 0.7617002178 3
18 -538.2862197 0.102909982 1
93 -449.1708725 0.7528767954 2
81 -459.970154 0.3170546883 2
77 -463.6650172 0.7920626262 0
77 -460.4743816 0.4384962651 2
1 -641.7526919 0.5852864125 1
13 -542.1940242 0.5409308261 0
82 -459.2033949 0.2628929413 1
76 -462.8920111 0.5763436333 1
11 -545.0341631 0.5957446487 3
33 -511.6794539 0.6243315387 0
79 -460.5600286 0.3732391267 0
32 -511.748092 0.3457596934 0
59 -479.1985547 0.1489288497 2
26 -520.0463585 0.1779621546 1
1 -759.236738 0.4305880729 0
50 -487.3275201 0.4268721022 2
25 -518.4112826 0.8568602069 1
52 -487.3816705 0.9474812657 1
31 -513.9850047 0.03314882401 0
31 -513.6779685 0.774439598 3
15 -540.5608176 0.7220057967 0
55 -483.3191723 0.2135052418 2
66 -471.39333 0.8150938759 2
15 -540.9962682 0.9979761119 0
23 -528.0336391 0.5446924383 2
23 -521.4466933 0.08767183568 1
72 -467.4515573 0.8472428047 2
76 -464.7459579 0.7578343976 3
76 -464.6007662 0.4966438392 2
7 -550.8461475 0.01595983601 2
74 -466.3462388 0.666280607 0
80 -459.3304375 0.06771078559 3
11 -545.0040574 0.3784014666 2
82 -459.3090119 0.4762457513 2
28 -516.3113951 0.3014991991 2
24 -524.6114207 0.2915282882 3
3 -601.3720913 0.3908347374 2
64 -473.8687901 0.4339935097 1
20 -533.8341219 0.5516045276 1
23 -526.0205554 0.7266763025 2
21 -532.6866863 0.1085131343 3
0 -3826.543844 0.9131680784 3
14 -540.5865086 0.895745312 0
2 -617.178084 0.06855017319 0
12 -540.3804361 0.5775371215 0
0 -695.8592864 0.2394276714 3
6 -548.7639042 0.6272958506 3
16 -539.8247551 0.7929080588 2
94 -448.8250669 0.6325223611 2
12 -542.7162683 0.7926627511 2
88 -453.9836749 0.2188756588 0
5 -565.7394241 0.2363120258 3
2 -635.8918436 0.2561325073 3
81 -459.0158349 0.1178281944 1
83 -458.2352644 0.2616215098 2
3 -606.9316655 0.2814845183 3
7 -554.616423 0.02044137755 3
19 -537.1066208 0.312771176 2
87 -453.12368 0.8540414561 1
93 -449.8042823 0.8594175412 1
17 -538.8429072 0.2483997318 3
87 -454.5998082 0.7870026352 2
12 -542.9495536 0.8474713594 2
97 -446.1469701 0.9648895198 1
93 -449.812603 0.671894965 1
14 -540.5233827 0.9434778397 0
9 -544.3205293 0.8084665026 3
81 -460.2108104 0.1070119047 2
15 -540.2982328 0.2910753693 0
93 -448.9162825 0.4832026844 2
8 -548.0601024 0.5858043848 2
90 -450.5194698 0.149355009 0
1 -747.2180554 0.8911349583 3
93 -449.5461263 0.127537409 2
0 -1822397.66 0.540567856 3
2 -638.8414241 0.4017521764 2
95 -447.6491988 0.07645613284 2
6 -548.4718957 0.3862298657 3
96 -447.3167464 0.1849122448 0
92 -449.9009634 0.4539411501 1
8 -548.008011 0.710749113 3
14 -541.6208227 0.3108475483 2
11 -543.66064 0.0322109892 2
88 -452.1820117 0.02439275058 2
97 -446.2267182 0.08858042752 3
17 -539.0603159 0.8192564995 1
12 -543.7468373 0.1522417063 0
87 -454.4269807 0.2110329252 0
6 -557.8055675 0.537965636 3
84 -457.2072384 0.6776267863 0
84 -457.4207766 0.02893416875 3
76 -462.8229359 0.2188261453 3
7 -547.4687996 0.4972830804 0
92 -449.643065 0.6660298431 3
1 -828.4498464 0.6866946695 2
97 -446.3365897 0.02894824853 0
93 -447.3730293 0.008024330728 1
18 -537.9461334 0.3138801929 3
81 -459.7215884 0.8701356618 0
7 -553.5137989 0.5134786055 1
0 -1885.495495 0.4426771513 1
7 -551.6957571 0.8857415269 3
89 -453.149128 0.06025900271 1
89 -452.7654235 0.5089437822 0
84 -457.3472666 0.5453541686 3
4 -575.8510835 0.567916386 3
89 -452.1882679 0.1391480196 1
10 -538.7596719 0.8649468293 1
89 -452.735534 0.5264580542 1
14 -540.9012466 0.8469736246 1
81 -458.0892744 0.4626221734 0
91 -451.411933 0.5063790352 2
5 -569.6230762 0.645210341 2
4 -569.7307171 0.02603332371 2
0 -1317.759083 0.8898424596 1
5 -556.0079041 0.6618282321 0
22 -527.9983617 0.2387444581 0
85 -455.9204962 0.1161216279 2
71 -468.3060641 0.8838339284 1
20 -530.1564428 0.9016835736 0
98 -445.8491043 0.4604659068 2
76 -463.658516 0.9703284196 2
75 -465.6763723 0.8288714131 1
89 -451.0878968 0.8348354678 0
27 -516.1833786 0.9581922719 1
10 -544.9682354 0.2376045101 3
15 -537.6009426 0.07133993231 2
9 -546.7070802 0.5052897155 1
0 -1178.528814 0.3775745399 2
87 -453.6252998 0.5726241459 2
18 -538.2942981 0.4282695726 1
9 -546.3827959 0.2430208123 3
78 -459.0537489 0.02333123884 0
98 -444.8786177 0.3540309822 3
24 -525.2565613 0.149351234 3
26 -519.3943944 0.9505988397 2
93 -449.3609408 0.7476297509 2
97 -445.0776913 0.2989144075 1
29 -513.6749033 0.6337169893 0
13 -543.1180853 0.9328263629 2
72 -467.8533287 0.6877426275 3
78 -461.956152 0.9925242636 2
22 -529.6781409 0.8224760712 2
13 -542.929419 0.259467899 1
71 -466.9631388 0.5346948176 3
21 -528.6846542 0.7850642004 3
77 -463.8897016 0.4633163685 3
77 -464.0413143 0.3048523268 3
4 -584.2695602 0.07346828628 1
8 -550.5480611 0.3165140485 0
29 -514.2512854 0.723023763 0
94 -448.1388037 0.7530696593 0
69 -468.7243118 0.5197353938 3
20 -533.806213 0.4140222964 1
11 -541.1499572 0.8253800141 3
79 -458.4346901 0.8059941743 3
91 -451.3312123 0.5145194461 3
19 -536.316758 0.4313697592 3
20 -535.0983542 0.1707454475 0
22 -527.8830589 0.1832219643 2
21 -532.6318029 0.1175352362 0
94 -446.6810252 0.3710348866 3
83 -457.9193368 0.1385888158 3
90 -452.07336 0.4292135057 3
97 -446.5486527 0.05271619362 2
23 -525.544441 0.1123037141 2
4 -569.7885118 0.6728310845 2
1 -789.0175143 0.2930111898 0
22 -530.4092728 0.06473459881 3
32 -511.8725099 0.6530145451 3
79 -459.7691155 0.8635173967 1
28 -516.6948706 0.6535866593 1
1 -892.0077893 0.7469249098 3
97 -446.4364408 0.2326092578 2
75 -464.9662944 0.9251305957 0
28 -515.8542879 0.7927414849 3
82 -458.8538749 0.9840810227 0
95 -446.820883 0.7454322233 2
32 -513.0763582 0.7006285358 2
16 -539.6246272 0.6210164069 1
67 -470.9567733 0.4654923612 1
7 -554.1398253 0.0202783716 2
95 -447.0720331 0.9324982671 0
80 -460.3734093 0.9383046071 2
92 -450.3466041 0.3763594623 1
95 -448.2289317 0.8193503424 0
96 -445.9927593 0.5960111878 1
95 -447.7659467 0.291007438 2
13 -539.0147217 0.7378037362 0
32 -512.0399945 0.4297071977 3
35 -509.9478251 0.6977375719 1
2 -639.3916792 0.6455845115 1
33 -511.9544689 0.8925885117 0
7 -552.9301594 0.9811279043 3
38 -506.2172667 0.2289229835 2
8 -550.818131 0.5699995252 1
6 -557.4006748 0.2895118837 2
70 -468.1437082 0.392147543 3
25 -519.1710909 0.8445604049 1
96 -447.3041428 0.6403435383 1
90 -452.291021 0.7737997758 2
35 -507.7607534 0.8558184913 1
81 -459.9763763 0.2931905287 1
75 -465.3940147 0.7993731017 1
34 -509.2664267 0.1899849175 2
96 -445.6449212 0.348222026 2
34 -510.5449504 0.680812247 1
89 -451.5243536 0.5205299187 1
35 -510.3279236 0.2716902947 2
83 -456.6815296 0.7111204376 3
85 -456.0455509 0.5101147355 3
84 -457.0366165 0.14799898 1
95 -444.4382881 0.3117014315 0
89 -452.9373788 0.832926967 3
22 -526.0546661 0.7968056886 1
93 -448.8861757 0.5469607115 1
23 -527.0828506 0.9356548854 2
93 -449.6436823 0.4839442001 1
98 -445.4713362 0.3950204243 0
20 -530.7360967 0.04804204557 2
27 -518.6437912 0.1219055569 0
86 -454.9131195 0.6965406279 2
16 -537.8817794 0.2194432262 2
20 -533.0031454 0.9288442071 3
13 -542.4433773 0.5238093618 1
75 -464.7690274 0.3739676829 1
21 -530.0591281 0.697248389 3
22 -519.7183436 0.03554082563 3
31 -513.6080315 0.2553386818 0
99 -444.6669192 0.5479915542 0
92 -450.2138253 0.7993473681 3
83 -457.2216165 0.9709767951 2
6 -553.4157421 0.4491960795 2
2 -657.8791844 0.5240341629 2
11 -545.2227508 0.544843933 0
9 -548.3565385 0.04660665354 3
69 -469.590497 0.5844933376 2
89 -452.535835 0.2368484392 0
88 -452.641724 0.6838696114 1
6 -553.3531072 0.319495321 0
10 -544.8307556 0.7287698808 3
70 -468.2692098 0.2201524181 0
70 -469.099091 0.5470675209 2
80 -459.478075 0.4474024692 2
87 -454.6225297 0.02889918608 1
79 -460.7671062 0.3674018585 2
66 -470.6284789 0.0544655974 1
14 -539.5924219 0.09929400272 0
93 -449.029797 0.1675447076 1
5 -561.4129038 0.9272281995 0
8 -546.8886967 0.8714532425 1
95 -447.4144792 0.411043242 0
5 -567.5094655 0.4613175707 3
87 -452.833989 0.7676388805 0
8 -549.7717381 0.769804357 2
74 -466.3002307 0.6197904001 3
78 -462.2347239 0.01311925779 3
77 -463.0509352 0.9530720736 3
71 -468.562888 0.6957375729 2
5 -560.7249955 0.09340550318 1
8 -551.2148161 0.4358821459 2
81 -459.810256 0.5878466545 3
90 -451.7955172 0.1543435684 3
2 -636.5521276 0.1838201233 3
92 -448.6140598 0.01422433863 2
88 -453.7622418 0.2921263276 3
1 -793.7317057 0.3710031215 3
11 -544.908915 0.9402555709 0
9 -547.6297181 0.1826879251 2
90 -452.4041845 0.2255788993 2
92 -449.8333405 0.6629795312 1
12 -542.8494393 0.3220141541 2
6 -558.7275526 0.1006712989 3
81 -459.762599 0.3897846084 3
79 -460.0392803 0.3775944482 0
7 -546.7279162 0.004317673172 3
0 -1278.31956 0.8736230404 0
12 -544.2078084 0.631853882 3
82 -457.9784795 0.443070666 0
83 -457.9749508 0.1899601403 0
79 -461.8541145 0.2519459018 0
19 -537.0185016 0.04858224511 2
17 -539.0832466 0.7498814305 0
89 -453.1214929 0.3500160433 3
77 -463.6807516 0.07909017757 3
0 -2130.417094 0.7837021504 0
87 -453.8691603 0.6366451343 1
13 -542.8892325 0.7773177519 0
18 -538.3306417 0.02466807058 1
93 -449.8073822 0.823432849 2
13 -539.9837398 0.2490865301 2
80 -460.256769 0.4044621513 1
76 -464.3776438 0.03902791844 3
2 -639.8181615 0.9240414991 0
78 -462.1357576 0.5848471992 2
67 -470.7107427 0.8635346754 0
14 -539.9615073 0.3781945589 1
76 -463.5626422 0.4432434406 2
